PRHUNT,ZOHUNT,AOU,YEAR,A-F,A-M,A-NA,A-U,I-F,I-M,I-NA,I-U,NA-M,NA-NA,NA-U,U-F,U-M,U-NA,U-U
PQ,1,1692,2020,0,0,0,50,0,0,0,43,0,0,0,0,0,0,0
PQ,1,1692,2021,0,0,0,67,0,1,0,127,0,0,0,0,0,0,0
PQ,1,1692,2022,0,0,0,99,0,0,0,26,0,2,0,0,0,0,1
PQ,1,1692,2023,0,0,0,34,0,0,0,64,0,2,0,0,0,0,2
PQ,1,1692,2024,0,0,0,32,0,0,0,61,0,0,0,0,0,0,0
PQ,1,1693,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1693,1981,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1693,1982,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
PQ,1,1693,1984,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PQ,1,1693,1987,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1693,1989,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1693,1991,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
PQ,1,1693,1992,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,1993,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PQ,1,1693,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1693,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1693,1997,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PQ,1,1693,1998,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
PQ,1,1693,1999,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,2000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PQ,1,1693,2001,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PQ,1,1693,2002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,2003,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PQ,1,1693,2005,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1693,2006,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2
PQ,1,1693,2007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,2008,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
PQ,1,1693,2009,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PQ,1,1693,2010,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1693,2011,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1693,2012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1693,2013,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0
PQ,1,1693,2014,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PQ,1,1693,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1693,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1700,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1700,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1700,1997,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PQ,1,1700,1998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1700,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1700,2000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1710,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1710,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1710,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1710,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1721,1984,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
PQ,1,1721,1990,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PQ,1,1721,1991,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1721,1992,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PQ,1,1721,1994,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1721,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1721,2001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1721,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1721,2004,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1721,2011,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1721,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1722,1976,0,0,0,12,0,0,0,16,0,0,0,0,0,0,11
PQ,1,1722,1977,0,0,0,27,0,0,0,47,0,0,0,0,0,0,33
PQ,1,1722,1978,0,0,0,64,0,0,0,57,0,0,0,0,0,0,44
PQ,1,1722,1979,0,0,0,80,0,0,0,63,0,0,0,0,0,0,56
PQ,1,1722,1980,0,0,0,52,0,0,0,74,0,0,0,0,0,0,41
PQ,1,1722,1981,0,0,0,30,0,0,0,11,0,0,0,0,0,0,5
PQ,1,1722,1982,0,0,0,18,0,0,0,21,0,0,0,0,0,0,36
PQ,1,1722,1983,0,0,0,60,0,0,0,62,0,0,0,0,0,0,2
PQ,1,1722,1984,0,0,0,59,0,0,0,69,0,0,0,0,0,0,2
PQ,1,1722,1985,0,0,0,38,0,0,0,45,0,0,0,0,0,0,0
PQ,1,1722,1986,0,0,0,72,0,0,0,84,0,0,0,0,0,0,1
PQ,1,1722,1987,0,0,0,111,0,3,0,99,0,0,0,0,0,0,1
PQ,1,1722,1988,0,0,0,35,0,0,0,29,0,0,0,0,0,0,0
PQ,1,1722,1989,0,0,0,158,0,1,0,161,0,0,0,0,0,0,8
PQ,1,1722,1990,0,0,0,117,0,1,0,86,0,0,0,0,0,0,3
PQ,1,1722,1991,0,0,0,122,0,0,0,48,0,0,0,0,0,0,1
PQ,1,1722,1992,1,0,0,130,0,0,0,26,0,0,0,0,0,0,0
PQ,1,1722,1993,0,0,0,82,0,0,0,82,0,0,0,0,0,0,7
PQ,1,1722,1994,0,0,0,26,0,0,0,25,0,0,0,0,0,0,0
PQ,1,1722,1995,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1
PQ,1,1722,1996,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1722,1997,0,0,0,34,0,0,0,11,0,0,0,0,0,0,1
PQ,1,1722,1998,0,0,0,69,0,0,0,22,0,0,0,0,0,0,2
PQ,1,1722,1999,0,0,0,23,0,0,0,7,0,0,0,0,0,0,269
PQ,1,1722,2000,0,0,0,184,0,0,0,45,0,0,0,0,0,0,1
PQ,1,1722,2001,0,0,0,295,0,0,0,94,0,0,0,0,0,0,30
PQ,1,1722,2002,0,0,0,449,0,0,0,184,0,0,0,0,0,0,9
PQ,1,1722,2003,0,0,0,360,0,0,0,376,0,0,0,0,0,0,20
PQ,1,1722,2004,0,0,0,377,0,0,0,107,0,0,0,0,0,0,24
PQ,1,1722,2005,0,0,0,443,0,0,0,398,0,0,0,0,0,0,9
PQ,1,1722,2006,0,0,0,422,0,0,0,316,0,0,0,0,0,0,14
PQ,1,1722,2007,0,0,0,529,0,0,0,175,0,0,0,0,0,0,2
PQ,1,1722,2008,0,0,0,290,0,0,0,238,0,0,1,0,0,0,0
PQ,1,1722,2009,0,0,14,401,0,0,9,147,0,5,0,0,0,0,0
PQ,1,1722,2010,0,0,15,397,0,0,11,330,0,1,0,0,0,0,0
PQ,1,1722,2011,0,0,10,467,0,0,1,117,0,1,0,0,0,1,0
PQ,1,1722,2012,0,0,20,359,0,0,18,201,0,3,0,0,0,1,0
PQ,1,1722,2013,0,0,24,412,0,0,14,186,0,4,0,0,0,0,0
PQ,1,1722,2014,0,0,80,481,0,0,27,210,0,0,0,0,0,2,1
PQ,1,1722,2015,0,1,12,588,0,0,5,193,0,0,0,0,0,0,1
PQ,1,1722,2016,0,0,13,325,0,0,4,126,0,2,0,0,0,0,0
PQ,1,1722,2017,0,0,3,323,0,0,5,195,0,6,0,0,0,0,0
PQ,1,1722,2018,0,0,4,514,0,0,3,73,0,16,0,0,0,0,0
PQ,1,1722,2019,0,0,0,427,0,0,0,170,0,13,0,0,0,0,0
PQ,1,1722,2020,0,0,0,155,0,0,0,76,0,8,0,0,0,0,0
PQ,1,1722,2021,0,0,0,306,0,0,0,90,0,20,0,0,0,0,0
PQ,1,1722,2022,0,0,0,370,0,0,0,82,0,18,0,0,0,0,0
PQ,1,1722,2023,0,0,0,292,0,0,0,114,0,59,0,0,0,0,3
PQ,1,1722,2024,0,0,0,370,0,0,2,99,0,30,0,0,0,0,2
PQ,1,1730,1979,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PQ,1,1730,1980,0,0,0,11,0,0,0,2,0,0,0,0,0,0,1
PQ,1,1730,1982,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1730,1984,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1730,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1730,1986,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
PQ,1,1730,1987,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1730,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PQ,1,1730,1992,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1730,1993,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1730,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1730,1997,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1730,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1730,1999,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1730,2001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PQ,1,1730,2002,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
PQ,1,1730,2003,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
PQ,1,1730,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
